#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 1174: Fairbanks F.O., AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Average  Value       None           Day                N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Fairbanks F.o. (1174) 
# Alaska  SNOTEL Site - 450 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 21, 2019 7:57:21 PM GMT-08:00
#
Water Year,Day,Oct,Oct,Oct,Nov,Nov,Nov,Dec,Dec,Dec,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun,Jul,Jul,Jul,Aug,Aug,Aug,Sep,Sep,Sep
2007,12,27,41,32,-29,-15,-24,-15,5,-4,3,18,12,-15,12,-4,-31,1,-15,28,48,37,32,50,41,46,61,54,55,73,63,57,73,64,46,61,52
2007,13,21,37,30,-24,-4,-15,0,9,5,-4,14,5,-6,18,9,-38,1,-17,30,48,37,34,61,48,48,64,57,52,66,57,55,66,61,41,54,46
2007,14,27,39,32,-20,0,-6,-18,0,-9,-4,10,3,-13,19,9,-29,5,-11,28,54,39,41,66,54,50,66,55,46,64,55,52,63,55,43,52,46
2007,15,27,39,32,-20,10,-13,-20,-6,-15,-9,12,3,-20,12,-8,-26,18,-4,28,52,39,39,64,55,45,72,61,45,70,57,50,70,61,45,46,45
2007,16,23,39,30,-24,-13,-18,-9,5,-4,-4,12,5,-26,10,-9,-9,18,7,28,55,41,39,63,54,50,75,61,48,75,63,50,79,64,37,50,45
2007,17,23,39,32,-22,-8,-18,-6,1,-4,-6,9,0,-31,5,-18,-22,23,0,32,59,45,34,66,52,52,73,63,55,73,64,54,77,64,32,55,45
2007,18,27,37,32,-26,-17,-22,-17,5,-8,-6,9,3,-31,-6,-20,-22,16,-4,28,57,43,34,66,54,54,81,66,48,77,64,50,72,63,45,50,46
2007,19,28,41,34,-24,-17,-22,0,16,7,-8,5,-4,-38,-13,-27,-24,25,1,30,59,45,37,72,55,52,82,70,52,79,64,48,70,57,39,54,46
2007,20,27,39,32,-27,-17,-26,-13,5,-4,-4,7,1,-40,-13,-29,9,34,19,28,61,45,43,70,55,52,79,66,57,75,66,48,64,55,30,48,43
2007,21,32,34,32,-17,-6,-8,-22,-2,-15,-9,7,0,-42,-13,-31,-4,19,12,30,63,46,39,70,55,50,72,61,54,79,64,46,66,55,25,45,34
2007,22,28,32,30,-27,-8,-20,-13,3,-4,-17,-6,-11,-44,-13,-31,-6,18,9,30,63,46,37,72,57,45,66,57,55,63,57,43,70,57,28,50,37
2007,23,18,32,27,-29,-18,-26,-6,3,0,-22,-2,-8,-44,-17,-33,-17,16,5,34,63,48,48,73,61,48,70,61,52,72,61,45,70,55,28,48,37
2007,24,14,30,21,-27,-15,-22,-15,-2,-6,-31,1,-17,-44,-8,-24,-27,18,-6,32,61,46,43,79,64,46,66,61,48,79,64,39,68,55,32,43,37
2007,25,19,28,23,-27,-15,-22,-13,0,-4,1,23,14,-15,7,-4,-26,25,1,32,54,45,54,81,66,50,66,61,52,79,66,41,70,55,32,45,37
2007,26,1,19,10,-22,7,-4,-26,3,-17,1,16,9,-33,-6,-22,-18,21,0,32,52,41,48,66,55,45,70,61,55,70,61,43,72,57,32,50,39
2007,27,3,27,18,-13,9,-2,0,9,3,12,27,21,-38,-8,-24,-18,23,3,28,50,39,45,50,48,48,81,66,50,72,61,41,70,55,34,54,45
2007,28,21,32,27,-13,10,3,0,12,7,12,27,19,-40,-9,-26,-15,30,9,32,52,43,45,63,54,52,82,70,52,70,63,1,68,61,28,52,37
2007,29,25,34,30,-9,14,0,1,12,9,19,28,27,,,,-11,32,12,28,55,41,46,68,59,54,82,66,50,73,63,46,68,55,32,50,39
2007,30,25,30,28,1,18,14,-20,1,-8,10,27,19,,,,-2,43,21,28,63,45,48,66,57,54,73,63,55,63,57,37,64,52,32,43,37
2007,31,21,28,25,,,,-24,-4,-13,10,23,16,,,,14,39,27,,,,39,70,59,,,,54,66,59,36,64,52,,,
2008,01,28,39,34,7,25,18,3,30,18,-18,3,-9,-26,-6,-11,-18,18,-2,32,48,37,36,57,48,39,72,59,43,70,59,46,57,52,34,64,48
2008,02,30,39,34,16,28,23,0,10,5,-4,1,0,-36,-17,-27,-13,27,9,32,48,37,41,61,50,48,72,57,46,81,68,41,52,46,37,63,50
2008,03,27,39,32,10,21,18,-20,1,-8,-11,0,-4,-44,-27,-36,9,41,25,32,50,39,36,61,48,46,63,55,57,84,72,43,54,48,43,64,52
2008,04,30,37,34,10,23,18,-8,10,1,-11,0,-4,-45,-27,-40,23,45,34,25,34,32,36,57,46,45,63,54,59,75,70,45,55,50,41,61,50
2008,05,27,32,28,1,18,9,-6,14,1,-9,3,0,-44,-27,-40,21,45,30,19,30,27,32,61,45,37,70,55,55,79,64,43,59,48,39,63,50
2008,06,23,32,28,5,21,16,14,21,19,-15,0,-8,-45,-27,-40,27,46,37,10,30,21,32,59,46,43,72,57,50,79,64,45,54,48,1,66,61
2008,07,25,30,28,9,36,21,10,21,18,-15,1,-9,-44,-24,-36,23,37,32,12,32,23,37,61,48,48,70,57,54,63,57,46,54,48,41,55,48
2008,08,14,32,27,18,37,27,12,23,19,-13,0,-8,-44,-15,-35,14,43,28,14,37,28,32,63,50,46,61,54,54,72,61,45,54,48,37,61,48
2008,09,14,30,21,0,18,10,10,25,16,-22,0,-6,-45,-8,-31,18,43,30,9,30,27,39,66,55,48,63,55,52,75,63,45,55,48,46,61,52
2008,10,10,28,21,-6,18,5,19,23,21,-24,-13,-17,-36,5,-9,10,30,21,0,32,19,36,70,55,46,66,55,57,70,63,45,61,52,45,55,48
2008,11,5,34,19,-2,14,9,19,21,19,-31,-18,-24,-15,9,3,5,28,18,5,36,23,34,64,54,48,66,57,54,73,64,37,70,55,45,52,48
2008,12,12,39,27,0,14,5,18,19,19,-33,-15,-20,-22,18,0,12,28,19,10,37,28,36,63,50,43,70,61,50,64,57,52,70,61,41,54,48
2008,13,23,34,30,-6,18,10,9,18,14,-42,-33,-36,5,36,18,1,27,16,18,37,32,32,61,46,45,72,63,45,63,55,48,70,57,39,57,46
2008,14,18,32,25,-8,9,1,-6,9,3,-33,3,-11,-22,18,5,-6,30,14,10,30,21,34,66,52,46,75,63,43,70,59,52,68,57,37,50,43
2008,15,23,30,27,5,14,10,-24,-6,-15,-4,10,3,-26,14,-6,10,30,19,-8,23,14,41,59,48,52,63,57,52,73,64,48,66,57,34,54,45
2008,16,14,32,23,12,16,14,-24,-8,-15,-2,18,9,-2,27,12,5,21,14,-8,32,19,36,61,48,52,61,55,50,66,57,45,64,54,39,45,43
2008,17,16,32,23,14,14,14,-35,-20,-27,10,19,14,19,36,27,-4,18,5,27,39,32,36,61,50,52,68,61,50,57,54,46,63,55,36,57,45
2008,18,25,28,27,-8,14,3,-40,-35,-36,3,23,10,18,43,28,-4,18,7,21,50,36,37,63,52,52,70,61,46,63,54,43,63,54,34,59,45
2008,19,18,32,27,1,28,19,-42,-17,-35,21,32,27,21,39,30,-9,19,9,34,57,45,34,64,54,52,77,64,48,59,54,45,61,54,32,50,45
2008,20,5,23,14,19,39,28,-18,1,-6,16,32,27,19,39,28,-13,27,9,30,59,45,46,64,55,54,81,68,48,63,54,39,64,54,30,48,37
2008,21,-2,19,9,23,45,34,-13,1,-6,18,32,27,3,34,19,-9,32,12,32,55,43,46,63,54,54,79,64,45,57,52,43,64,55,32,48,39
2008,22,3,18,10,19,36,32,-9,9,0,-6,25,10,5,25,18,12,28,19,30,57,45,39,66,55,52,72,61,41,59,52,41,64,55,28,50,36
2008,23,16,23,19,12,28,21,-6,10,3,-26,-2,-17,14,21,18,12,30,21,30,54,43,37,63,54,50,63,55,43,66,55,43,63,52,28,52,39
2008,24,0,28,18,10,14,12,3,9,7,-29,1,-6,-4,18,10,0,32,18,28,37,34,43,61,52,45,70,61,46,72,61,36,61,48,36,54,43
2008,25,23,34,30,10,21,18,-15,5,-4,-40,-24,-35,-18,12,-4,-6,27,10,28,39,32,39,57,48,45,75,63,52,66,59,36,63,48,32,45,37
2008,26,10,32,23,3,19,14,-6,0,-4,-42,-13,-27,-20,21,-4,-2,28,12,32,45,36,36,57,48,48,68,57,52,57,54,39,64,52,30,39,34
2008,27,3,21,12,0,14,5,-8,1,-4,-22,-4,-11,-17,18,-2,1,30,14,32,43,37,32,57,45,46,54,50,52,64,57,39,63,52,25,39,32
2008,28,1,21,10,0,16,7,-13,3,-4,-31,-18,-24,,,,-4,36,19,34,46,39,37,57,46,45,63,54,50,57,52,36,63,48,18,41,30
2008,29,9,34,23,-4,7,1,-13,3,-2,-29,-13,-22,-13,5,-4,12,39,28,32,39,36,32,61,48,43,66,54,45,57,52,37,57,48,28,37,32
2008,30,27,30,28,-6,7,1,-6,5,1,-13,-4,-8,,,,28,45,36,28,50,39,34,66,54,48,63,54,45,52,48,34,66,48,21,32,27
2008,31,12,39,23,,,,0,10,5,-8,0,-4,,,,30,52,39,,,,43,70,57,,,,46,57,52,36,64,50,,,
2009,01,18,41,28,-9,10,5,-31,-15,-26,-47,-29,-38,-36,-20,-27,-20,10,-6,-15,25,9,34,73,57,41,73,61,49,80,66,38,68,54,44,63,53
2009,02,27,34,30,3,14,10,-15,14,0,-49,-45,-47,-44,-24,-31,-22,12,-4,-8,36,18,39,66,54,46,73,63,51,81,68,47,76,62,43,69,55
2009,03,12,34,25,7,16,12,12,18,16,-51,-42,-47,-42,-9,-29,-4,19,10,0,28,16,32,59,46,46,82,68,50,80,66,47,82,66,42,68,54
2009,04,19,34,28,-9,10,0,5,18,12,-45,-40,-42,-11,0,-8,19,28,23,-9,34,16,36,52,43,52,75,63,50,77,65,52,71,60,38,68,53
2009,05,28,32,30,-13,7,-6,10,21,18,-47,-42,-45,-8,10,3,12,25,18,-2,39,21,36,48,41,46,64,55,52,79,66,56,61,57,39,64,52
2009,06,25,32,28,-18,1,-9,-26,14,-4,-45,-40,-44,-15,1,-6,-11,12,7,3,41,25,34,55,45,39,68,55,53,82,69,56,64,58,37,65,51
2009,07,23,30,27,-11,1,-4,-29,-4,-24,-47,-36,-44,-15,3,-4,-24,19,1,5,41,25,32,59,46,41,75,63,55,88,72,54,65,59,37,65,51
2009,08,7,39,25,-17,3,-8,-18,12,7,-45,-36,-40,-11,3,-4,-6,21,10,19,43,30,30,52,43,50,68,61,55,68,63,44,61,56,38,68,53
2009,09,32,48,41,-2,16,9,-4,5,1,-45,-38,-44,-27,-9,-18,-2,27,10,18,45,32,37,48,43,46,70,59,51,70,62,38,58,47,38,66,52
2009,10,28,41,34,5,18,10,-11,5,-2,-44,-36,-40,-24,9,-6,7,30,19,27,48,36,36,46,41,48,73,63,50,73,63,39,55,48,47,61,53
2009,11,23,30,27,5,16,12,-17,0,-6,-36,0,-15,-8,14,3,3,30,18,21,48,36,32,52,45,55,73,64,50,80,67,33,62,50,44,60,51
2009,12,7,27,21,-6,14,7,-18,5,-4,-11,10,0,-9,19,3,-18,18,5,23,45,34,36,55,46,48,66,59,51,84,70,49,54,51,45,65,52
2009,13,-4,21,10,-11,3,-6,-11,5,-6,10,39,23,7,25,16,-29,9,-13,18,45,34,36,55,46,54,72,63,54,78,68,48,61,54,40,59,49
2009,14,3,25,16,-2,14,7,-11,18,1,23,39,28,-4,19,9,-38,0,-18,27,41,36,30,54,45,48,72,61,49,64,59,43,56,51,33,66,48
2009,15,-4,18,5,-11,9,-2,-17,18,-6,30,52,39,3,23,12,-15,1,-8,23,43,34,32,57,48,48,72,63,42,69,57,45,56,52,38,64,53
2009,16,-9,18,3,5,18,12,-15,-4,-9,14,43,30,-24,18,9,-26,7,-8,25,41,34,32,63,50,50,75,64,43,76,62,43,63,53,47,58,52
2009,17,3,27,14,-8,10,5,-13,10,0,14,28,23,-31,14,-8,-29,7,-9,18,45,34,32,70,54,50,66,57,49,76,64,41,58,49,46,57,49
2009,18,-2,19,5,-27,-8,-18,-9,12,0,19,25,23,14,34,27,-26,12,-6,23,45,34,34,70,55,45,68,55,49,78,65,37,56,48,37,49,44
2009,19,-6,19,9,-27,-9,-17,-9,12,5,3,23,12,16,28,25,-15,9,0,21,46,36,39,72,57,48,70,57,49,74,62,31,59,46,31,51,41
2009,20,16,21,18,-22,-9,-17,-18,-8,-15,-22,7,-6,-15,18,0,-17,10,1,23,46,36,52,72,61,50,64,57,49,77,65,36,62,49,39,54,46
2009,21,7,19,16,-17,-6,-13,-17,9,0,-22,16,3,-11,18,3,-13,27,10,19,48,36,46,70,59,43,72,59,52,76,63,35,62,49,34,41,38
2009,22,-4,14,7,-17,1,-8,-17,3,-8,-8,12,7,-4,21,7,-17,25,5,32,48,37,43,72,57,50,64,55,49,71,60,46,59,51,27,45,35
2009,23,1,7,5,0,12,5,1,9,5,-6,12,1,-6,18,5,1,21,12,30,43,37,45,77,63,41,50,46,41,72,58,43,53,47,24,43,33
2009,24,-13,16,3,-6,18,7,-11,10,0,-6,10,3,9,28,18,-6,37,16,32,48,41,41,79,63,39,63,52,42,68,59,46,53,48,31,43,38
2009,25,-13,14,3,-8,5,0,-20,7,-4,7,10,9,12,27,21,12,32,23,30,63,46,46,79,63,41,64,55,51,76,65,44,55,49,33,37,34
2009,26,-17,9,0,-15,5,-4,-36,-20,-31,-27,7,0,-13,18,7,14,27,21,32,63,48,45,64,54,45,63,54,56,80,68,41,68,55,31,36,33
2009,27,-13,7,-4,-6,12,7,-40,-31,-36,-38,-20,-31,3,27,18,3,25,18,32,63,48,45,57,52,46,59,54,54,80,68,47,58,53,28,37,33
2009,28,-13,9,-4,-4,9,3,-40,-33,-38,-36,0,-13,-18,16,1,-4,41,21,34,70,54,43,55,48,46,66,57,56,78,70,42,59,51,21,41,31
2009,29,-8,14,1,3,9,7,-44,-38,-40,-17,-8,-9,,,,3,34,21,34,72,54,43,61,50,45,72,61,54,75,65,40,52,47,27,42,34
2009,30,-9,9,-2,-24,3,-6,-45,-42,-44,-31,-15,-20,,,,7,28,21,32,72,54,37,63,52,46,77,64,55,75,65,48,53,50,27,42,34
2009,31,-13,5,-8,,,,-45,-27,-36,-38,-22,-29,,,,-6,28,12,,,,45,70,59,,,,44,63,55,46,59,51,,,
2010,01,30,39,34,-10,16,1,18,38,30,-36,-14,-28,-13,7,-1,-13,9,-1,14,49,33,39,52,44,52,71,60,49,73,63,50,82,67,38,65,50
2010,02,29,43,35,-13,13,-2,9,25,17,-38,-30,-34,-26,-7,-17,-7,21,6,20,48,35,39,52,46,45,76,61,57,70,63,54,79,67,35,62,48
2010,03,29,49,37,-9,11,2,5,21,11,-36,-25,-31,-28,-3,-18,0,38,18,17,44,32,35,57,47,50,72,59,51,75,60,51,78,66,34,55,45
2010,04,28,47,36,-7,28,11,-14,8,-6,-27,-7,-14,-34,-17,-27,10,27,20,16,45,32,28,57,43,53,67,58,55,67,60,55,80,68,38,60,50
2010,05,33,47,40,5,29,18,-2,15,10,-8,5,-1,-31,1,-15,4,34,25,20,48,34,31,41,35,49,55,52,53,67,59,54,66,61,49,57,53
2010,06,36,44,40,6,20,17,14,29,25,2,15,8,1,15,8,8,29,22,25,43,33,30,57,43,48,56,53,49,71,60,52,68,59,47,63,54
2010,07,34,48,40,-13,16,8,3,19,11,-9,17,7,-14,6,-5,-17,8,-1,25,36,30,31,63,48,51,68,60,45,73,61,51,64,56,44,60,53
2010,08,36,49,42,-15,0,-8,-5,3,-1,-20,-7,-15,-18,2,-7,-24,28,4,17,32,27,29,61,46,46,70,56,45,78,65,46,70,58,50,54,52
2010,09,31,53,40,-9,2,-2,-10,-3,-7,-34,-9,-23,-21,12,-5,1,28,11,4,32,20,29,59,47,48,64,55,53,82,70,51,65,58,49,64,55
2010,10,30,54,39,-12,9,3,-14,-7,-10,-39,-30,-35,1,23,13,-19,9,-3,9,45,30,38,58,48,44,68,57,52,81,68,48,65,56,45,64,55
2010,11,33,55,41,-1,24,14,-17,-10,-14,-43,-33,-40,0,20,8,-17,4,-2,28,46,37,33,60,49,48,59,54,57,74,64,50,65,57,38,62,49
2010,12,29,47,36,12,23,20,-15,4,-8,-45,-32,-39,-2,22,9,-13,9,-1,26,48,38,34,63,50,49,61,52,56,75,66,51,65,57,33,62,47
2010,13,27,45,33,-16,20,9,-22,4,-14,-35,-12,-26,-5,17,5,-26,17,-6,30,41,36,37,54,47,49,62,54,54,67,60,51,64,57,34,64,48
2010,14,23,42,31,-22,0,-10,-14,-2,-4,-29,-18,-24,-4,19,7,-17,15,3,20,42,33,30,63,50,46,70,61,48,67,57,49,75,62,34,64,48
2010,15,18,36,26,-21,0,-7,-8,-3,-5,-31,-24,-28,11,27,18,-2,22,13,26,40,34,37,69,52,47,69,58,48,59,51,53,88,72,33,63,47
2010,16,15,33,23,-26,-14,-20,-11,-3,-6,-35,-4,-24,1,20,12,-12,31,10,25,43,36,40,62,52,48,64,56,42,65,56,55,75,65,33,61,47
2010,17,15,34,25,-23,-12,-16,-12,-7,-8,-23,2,-10,13,29,20,-13,31,9,31,56,45,35,67,53,44,64,56,52,64,56,49,65,57,35,61,46
2010,18,15,33,23,-16,-7,-11,-25,-12,-14,-24,-8,-15,17,33,25,-6,36,13,28,60,44,39,73,59,46,66,58,51,71,60,49,58,53,33,61,45
2010,19,10,29,20,-22,-6,-10,-36,-24,-29,-26,-16,-21,21,34,26,4,40,19,31,60,47,57,72,65,45,71,59,55,67,60,47,58,52,31,63,46
2010,20,22,28,25,-30,-16,-24,-25,-11,-17,-26,-16,-23,17,33,24,-2,38,17,31,55,46,47,65,56,51,59,54,54,66,59,44,64,53,29,62,43
2010,21,25,31,28,-34,-29,-32,-12,2,-2,-27,-5,-12,8,32,20,-11,35,14,29,57,43,42,71,58,51,72,63,53,61,56,38,67,54,29,60,43
2010,22,20,39,28,-33,-3,-20,-3,19,10,-14,1,-2,5,23,15,-8,27,13,26,53,40,45,74,61,48,74,64,52,67,58,37,68,53,33,47,40
2010,23,20,43,30,-5,11,4,6,20,11,-21,-7,-13,14,21,18,-11,26,15,28,50,39,49,70,60,47,76,65,51,65,59,45,66,56,31,46,38
2010,24,21,37,28,-2,10,4,-7,20,2,-16,1,-8,9,18,14,10,29,21,21,51,37,44,75,60,47,77,63,51,64,56,39,66,52,30,42,36
2010,25,13,30,20,-12,6,-1,-9,21,1,-16,-1,-7,-7,9,4,-3,26,13,23,57,43,46,75,62,48,76,62,50,69,60,45,62,53,27,43,34
2010,26,18,27,24,-12,13,4,-2,20,8,-20,-6,-15,-22,3,-10,-7,29,13,37,60,50,50,78,66,51,73,60,51,70,61,37,62,51,27,39,33
2010,27,21,31,27,13,26,20,-8,-2,-5,-9,8,-1,-29,-3,-12,-1,42,24,39,69,54,46,78,64,52,67,58,50,63,57,35,62,50,14,37,26
2010,28,14,31,27,-10,20,1,-17,-7,-13,-13,19,-1,-9,7,-1,22,48,36,36,68,53,46,77,65,48,72,62,44,72,58,49,55,52,9,39,23
2010,29,8,28,22,-11,10,5,-19,-14,-17,-7,13,1,,,,14,44,28,35,66,48,47,77,64,50,62,56,52,66,59,44,59,52,16,41,31
2010,30,15,25,20,-7,33,11,-22,-4,-13,-13,3,-4,,,,10,37,25,38,47,42,54,77,67,53,67,59,50,71,61,40,62,50,27,55,38
2010,31,8,23,17,,,,-27,-17,-24,-16,5,-3,,,,6,43,26,,,,49,76,62,,,,48,82,66,45,63,52,,,
2011,01,34,58,45,4,34,18,-31,-23,-28,-2,29,11,2,19,13,-33,2,-16,-12,27,9,35,51,43,55,75,65,51,65,58,49,69,59,42,58,51
2011,02,-100,-100,-100,4,22,11,-27,-11,-21,19,38,28,1,16,12,-28,8,-13,4,40,23,30,47,40,51,63,56,45,65,55,53,66,59,37,62,51
2011,03,29,56,40,1,39,17,-18,10,-3,10,26,19,13,18,16,-30,16,-9,13,46,31,31,53,41,55,70,61,51,63,55,51,68,60,39,61,51
2011,04,29,49,41,23,38,31,5,13,10,13,31,25,-10,17,6,-31,19,-8,20,43,31,28,53,42,48,62,56,51,66,55,46,73,60,40,61,49
2011,05,21,47,31,4,25,16,-21,5,-13,1,26,11,-15,3,-8,-25,22,-4,27,42,33,30,55,44,40,68,55,48,69,60,48,57,54,34,68,52
2011,06,25,39,32,0,15,8,-24,-14,-20,7,18,14,-15,6,-8,-14,22,2,2,31,17,29,59,44,46,67,58,49,77,64,43,64,54,47,60,54
2011,07,29,36,33,13,18,16,-25,-17,-21,12,17,15,-21,2,-12,-14,26,5,2,36,26,28,44,37,44,75,63,50,79,65,45,55,49,41,64,52
2011,08,28,36,34,3,20,16,-31,-21,-25,5,18,12,-9,18,8,-17,28,6,26,45,36,23,51,39,51,61,58,55,76,62,38,59,50,40,62,50
2011,09,22,40,31,18,22,20,-33,-14,-26,-1,12,6,11,22,18,,,5,21,40,31,27,58,44,46,56,52,53,76,65,47,53,50,33,54,44
2011,10,25,35,30,-2,22,14,-22,-11,-15,-3,4,0,-4,21,9,-26,24,-3,14,41,29,29,48,40,42,65,56,50,74,63,46,59,52,44,47,45
2011,11,29,35,31,-3,17,5,-24,-10,-14,-14,24,0,-13,-1,-5,-21,19,-2,13,42,28,30,48,41,49,67,57,51,73,64,47,63,53,39,55,47
2011,12,26,34,31,6,18,12,-33,-17,-29,-23,-12,-18,-33,-12,-21,-21,20,-2,12,29,21,29,51,44,46,69,55,54,67,60,42,66,56,33,64,48
2011,13,26,31,28,14,20,18,-17,-7,-11,-23,10,-12,-44,-19,-33,-19,24,2,7,30,21,37,50,44,50,64,54,51,67,59,51,58,54,37,67,49
2011,14,9,29,22,14,23,19,-36,-7,-22,-31,-1,-19,-38,-21,-30,-22,24,0,15,40,29,31,61,50,48,65,56,45,68,59,50,59,53,37,61,49
2011,15,6,28,17,6,20,13,-42,-35,-38,-32,-4,-25,-42,-19,-33,-19,27,3,15,47,33,30,62,49,48,57,53,53,67,60,49,64,56,45,50,47
2011,16,5,32,15,-10,7,-3,-42,-35,-38,-32,-21,-27,-39,-17,-28,-19,27,5,19,43,33,36,66,53,45,65,55,46,60,54,49,64,58,45,55,49
2011,17,12,38,26,-5,2,-1,-39,-20,-34,-38,-19,-31,-24,8,-5,-18,18,-1,17,44,33,37,69,56,44,73,60,42,68,57,50,65,56,39,56,48
2011,18,7,33,30,2,19,11,-26,-17,-21,-38,-14,-26,-11,16,7,-17,32,6,23,46,36,46,67,58,45,76,62,50,60,54,50,62,56,34,57,46
2011,19,19,31,27,6,19,13,-28,-17,-22,-38,-21,-32,-25,9,-8,-3,31,13,22,46,35,42,70,57,47,79,65,47,62,54,42,70,58,34,59,47
2011,20,12,35,23,18,26,22,-30,-20,-26,-42,-29,-38,-28,7,-7,-6,39,16,24,38,32,46,70,57,53,67,59,42,71,59,50,59,55,44,62,55
2011,21,13,38,25,20,31,27,-29,-16,-23,-38,-11,-25,2,20,12,-4,35,15,18,43,33,40,73,59,54,72,62,47,76,63,48,56,51,39,64,50
2011,22,9,34,19,19,34,30,-33,-21,-27,-39,-9,-18,-21,5,-5,-9,35,15,28,51,41,47,68,59,53,64,58,53,78,65,49,63,55,35,51,44
2011,23,15,37,24,34,34,34,-42,-32,-37,-44,-3,-27,-28,13,-5,0,40,19,35,57,46,52,72,62,50,64,56,48,79,63,48,61,53,39,53,46
2011,24,7,33,17,30,34,33,-42,-14,-28,-18,2,-7,0,21,11,6,41,23,28,58,44,43,78,62,44,75,63,53,66,60,45,60,53,39,46,42
2011,25,8,38,20,22,31,27,-23,-1,-14,-20,-2,-12,5,32,23,3,38,22,30,55,43,47,72,62,56,83,70,56,71,61,38,64,52,30,49,38
2011,26,14,28,24,10,24,21,-28,-21,-26,-10,2,-3,-25,5,-3,3,34,19,33,53,42,48,77,65,56,64,60,50,67,57,41,65,53,28,48,37
2011,27,7,28,17,3,16,9,-27,-5,-17,-10,12,4,-33,-4,-20,7,35,22,31,46,39,44,82,68,52,74,63,51,63,57,41,65,54,30,47,38
2011,28,21,37,30,-12,5,0,-7,-3,-4,-12,5,-5,-35,-2,-20,18,30,24,33,54,43,52,82,69,52,59,55,45,65,57,42,64,52,31,45,37
2011,29,25,28,26,-30,-12,-23,-20,-5,-13,-5,6,1,,,,16,47,31,29,54,44,53,78,67,53,59,55,49,71,59,38,65,52,29,45,36
2011,30,4,30,22,-32,-26,-30,-19,4,-5,-8,9,0,,,,16,40,28,30,57,45,49,75,64,51,64,56,51,61,55,38,63,51,30,42,35
2011,31,-4,17,6,,,,4,17,10,-11,13,0,,,,-2,24,17,,,,49,79,65,,,,49,62,54,44,63,54,,,
2012,01,27,46,35,-10,-1,-5,-5,10,4,-42,-27,-34,-36,1,-23,-25,13,-9,15,35,27,25,36,31,47,62,53,56,74,65,46,67,59,46,53,50
2012,02,31,55,43,-13,6,-2,3,24,14,-40,-24,-29,-9,12,-2,-20,14,-3,3,29,18,22,40,30,49,62,56,52,72,60,52,65,59,44,60,50
2012,03,32,51,40,-14,20,1,-2,28,15,-42,-32,-38,-16,0,-7,-13,7,-1,3,28,17,18,47,35,43,69,57,51,62,56,48,59,53,40,61,52
2012,04,26,42,33,18,26,21,28,43,34,-39,-24,-28,-28,-4,-15,-18,1,-9,-4,38,19,30,56,43,51,73,60,49,63,57,45,58,53,48,62,53
2012,05,31,47,40,-3,18,8,15,31,21,-36,-5,-21,-14,19,7,-27,14,-3,21,50,35,30,57,42,47,74,60,45,71,60,43,65,55,42,62,51
2012,06,29,51,38,5,23,17,-6,16,5,-35,-11,-19,2,21,12,10,27,18,27,43,34,30,56,45,47,68,56,50,74,63,40,70,58,40,49,46
2012,07,29,43,36,3,19,13,-6,20,8,-36,-14,-23,-5,17,4,17,31,23,23,41,32,38,60,48,47,74,62,52,75,65,48,56,53,33,51,42
2012,08,28,46,35,-12,5,-1,6,22,12,-31,-14,-18,-2,31,14,-7,25,13,23,44,34,33,54,44,55,76,66,49,66,58,48,61,53,29,53,41
2012,09,27,43,35,-12,12,2,14,22,18,-36,-27,-32,13,27,22,-1,19,12,18,47,33,32,55,45,53,65,58,41,69,58,40,67,55,34,51,42
2012,10,28,42,33,10,18,15,8,29,18,-28,16,-2,19,29,22,-19,4,-7,17,51,36,30,59,46,55,73,62,50,64,57,40,69,55,30,48,39
