#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resource Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: http://www.wcc.nrcs.usda.gov/report_generator/report_generator_landing.htm
# 
# Support Contact: nrcsprod@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 948: Mt. Ryan, AK
# 
# Data items provided in this file:
#
# Element Name             Value Type  Function Type  Function Duration  Base Data  Measurement Units   Sensor Depth  Element Code  Description                                              
# Air Temperature Minimum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Air Temperature Maximum  Value       None           Day                N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Average  Value       None           Day                N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Mt. Ryan (948) 
# Alaska  SNOTEL Site - 2800 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 21, 2019 7:57:31 PM GMT-08:00
#
Water Year,Day,Oct,Oct,Oct,Nov,Nov,Nov,Dec,Dec,Dec,Jan,Jan,Jan,Feb,Feb,Feb,Mar,Mar,Mar,Apr,Apr,Apr,May,May,May,Jun,Jun,Jun,Jul,Jul,Jul,Aug,Aug,Aug,Sep,Sep,Sep
1998,30,1,7,5,5,18,14,-18,-11,-15,23,32,27,,,,0,25,14,32,43,37,41,54,46,52,77,63,48,64,55,39,48,43,19,34,27
1998,31,5,10,7,,,,-17,-9,-15,19,32,27,,,,19,41,32,,,,37,57,46,,,,50,68,59,43,57,50,,,
1999,01,19,34,28,27,34,30,-4,7,1,0,12,5,-40,-33,-36,-9,9,-2,,,,23,33,28,,,,57,74,67,52,63,57,39,52,45
1999,02,18,34,27,19,27,23,-2,16,3,-17,-2,-9,-40,-33,-38,-9,9,-2,,,,24,31,28,36,48,42,58,79,71,51,58,54,45,60,52
1999,03,21,32,27,19,30,23,10,18,16,-15,0,-9,-38,-35,-36,-8,7,0,-1,28,13,,,,38,51,45,60,76,68,50,76,64,39,47,43
1999,04,21,30,25,16,23,18,1,10,5,-9,0,-6,-38,-24,-29,-8,12,0,9,29,19,14,24,18,40,52,47,,,,57,77,70,38,42,40
1999,05,16,25,19,23,30,27,0,7,3,-8,9,0,-31,-24,-27,-6,10,1,18,33,25,16,36,26,38,61,51,,,,59,75,69,38,51,43
1999,06,12,27,19,23,32,27,0,7,3,-15,-8,-11,-31,-18,-26,-8,5,-2,7,31,20,,,,55,69,62,50,68,60,52,79,64,35,55,44
1999,07,14,32,25,18,30,25,-4,7,1,-20,-13,-17,-29,-20,-26,-15,-2,-8,-3,10,4,28,40,34,56,72,66,,,,,,,37,56,47
1999,08,23,39,32,18,30,23,-8,3,-2,-15,-4,-9,-29,-22,-26,-20,-8,-15,-4,20,10,33,49,39,54,71,65,49,64,57,50,61,52,38,55,45
1999,09,25,36,30,5,21,12,-15,-8,-11,-8,0,-4,-24,-11,-20,-20,3,-9,9,27,18,36,51,46,54,69,62,56,70,63,50,61,54,37,51,45
1999,10,23,39,30,0,14,3,-11,3,-4,0,5,1,-15,5,-8,-4,25,10,10,29,20,,,,58,74,68,59,74,68,50,65,58,38,57,48
1999,11,25,41,32,-2,10,5,-13,0,-9,5,18,14,-11,7,-4,,,,14,30,22,34,57,48,60,80,70,54,73,65,,,,,,
1999,12,25,36,30,-2,3,1,-17,-13,-15,16,21,18,-9,5,0,3,25,18,11,39,24,41,57,48,64,81,74,55,62,59,49,56,52,41,63,52
1999,13,23,30,27,-4,1,-2,-9,3,0,9,21,16,0,27,12,12,32,23,22,36,30,40,55,49,65,82,73,53,59,56,43,53,48,41,63,52
1999,14,19,28,25,-4,5,1,-18,7,-9,3,12,7,16,25,21,18,32,23,,,,45,60,54,54,69,64,59,75,69,44,50,47,39,56,47
1999,15,23,39,30,-6,9,1,-27,-20,-22,-11,14,1,14,27,19,14,30,21,26,37,31,38,55,50,59,74,67,53,77,67,45,53,49,,,
1999,16,19,25,23,-2,12,7,-24,0,-9,-13,1,-8,14,18,16,14,29,20,,,,37,55,46,,,,44,65,54,47,61,55,35,54,42
1999,17,18,25,21,7,14,9,10,25,18,-17,-4,-11,12,21,16,7,25,13,30,53,42,27,46,40,48,59,53,43,55,48,48,63,57,38,52,48
1999,18,19,27,23,9,21,14,19,30,25,-22,-6,-15,10,19,14,4,26,17,35,55,45,24,43,36,45,63,54,49,64,-49,,,,40,58,49
1999,19,25,37,30,9,18,12,21,25,23,-22,-17,-20,9,21,14,13,27,20,37,61,48,35,51,45,52,69,62,47,61,54,51,64,59,37,56,46
1999,20,23,30,25,0,7,3,21,25,23,-18,0,-9,9,21,14,15,33,26,39,55,45,32,50,42,52,60,56,,,,47,64,54,41,57,48
1999,21,16,32,23,-4,1,0,12,18,16,3,18,10,5,19,12,21,39,29,31,47,39,,,,45,51,48,39,47,43,47,66,57,38,53,45
1999,22,19,27,23,-8,-2,-4,5,16,10,21,27,23,5,25,12,23,34,29,27,44,36,40,57,49,47,62,54,38,46,41,45,64,54,32,42,35
1999,23,32,43,37,-9,1,-8,5,14,9,16,25,19,1,21,10,24,36,28,25,40,32,40,61,49,48,58,52,,,,43,60,49,32,33,33
1999,24,21,39,28,-6,1,-4,18,23,19,-11,16,3,1,14,7,22,41,32,22,29,26,47,59,53,52,65,59,41,51,47,39,48,43,27,32,31
1999,25,16,27,21,-6,-2,-2,5,14,10,-15,-6,-11,3,25,10,19,42,30,,,,,,,56,71,65,44,54,49,41,54,47,23,31,27
1999,26,19,32,23,-4,9,1,-13,-4,-9,-26,-17,-20,0,14,9,1,17,9,15,32,22,,,,54,73,68,46,54,50,37,54,44,24,31,28
1999,27,14,23,19,16,23,19,-15,-11,-13,-33,-22,-29,,,,-8,8,0,12,27,20,35,55,42,46,66,56,39,55,49,43,56,50,21,26,24
1999,28,10,32,18,12,18,14,-20,-11,-17,-33,-26,-29,-2,5,1,-8,9,0,,,,33,51,41,44,54,49,38,49,43,36,54,46,13,25,19
1999,29,18,27,21,12,23,18,-11,-2,-6,-31,-27,-29,,,,-8,9,-1,21,46,34,31,55,45,44,59,53,37,60,50,,,,,,
1999,30,16,23,18,3,19,12,-11,1,-6,-29,-26,-27,,,,-1,13,6,28,38,32,34,50,44,48,63,58,,,,38,58,47,15,29,23
1999,31,23,30,27,,,,-11,5,-6,-35,-22,-29,,,,,,,,,,35,46,42,,,,57,76,68,38,59,47,,,
2000,01,21,37,30,-3,-3,-3,-12,-3,-7,-28,-13,-23,-12,14,-6,,,,20,32,26,32,50,37,43,56,50,47,63,56,46,68,60,37,50,44
2000,02,26,32,28,-10,0,-4,-12,-8,-10,,,,22,34,28,,,,15,34,26,30,46,38,42,53,47,50,55,53,50,69,60,34,45,39
2000,03,22,29,26,-11,-10,-10,7,15,10,,,,20,20,20,20,22,21,8,21,13,28,47,38,42,58,50,47,52,49,51,71,62,34,49,41
2000,04,22,28,24,-7,-4,-6,9,15,11,-20,-10,-17,19,22,21,21,23,22,4,10,6,18,36,27,,,,51,69,59,,,,36,53,43
2000,05,22,26,23,2,8,5,-1,12,7,-20,-7,-13,14,25,21,17,36,24,-4,-4,-4,16,40,29,53,67,60,50,58,53,42,46,44,35,48,42
2000,06,23,27,25,13,14,14,,,,-12,-12,-12,21,32,27,12,22,16,-9,7,0,25,53,41,58,75,68,51,67,60,39,53,45,37,42,39
2000,07,26,32,28,6,10,8,-8,-7,-7,-13,0,-7,13,26,20,3,21,11,4,7,5,39,56,48,56,71,64,54,78,69,42,57,48,34,43,37
2000,08,24,32,28,3,10,6,-15,-15,-15,-15,-5,-12,1,16,10,1,18,8,1,33,19,28,42,37,52,69,61,56,79,67,40,53,47,33,40,36
2000,09,25,33,28,-3,6,1,-6,-4,-5,-21,-13,-16,4,20,14,,,,11,26,18,23,37,30,49,64,57,51,70,59,42,50,45,,,
2000,10,,,,-9,-3,-8,2,4,3,-23,-17,-19,14,28,20,-5,-2,-3,,,,17,35,28,54,70,62,52,62,57,41,44,43,,,
2000,11,15,17,16,-2,3,0,-14,-6,-11,,,,21,29,24,4,7,6,14,29,21,29,36,32,51,69,62,48,65,58,42,44,43,,,
2000,12,,,,2,6,4,-15,-7,-11,-14,-8,-12,19,27,23,,,,24,36,31,28,38,32,,,,38,49,44,44,52,50,32,39,35
2000,13,,,,,,,-18,-17,-17,-7,-5,-6,19,26,21,7,20,13,21,44,34,17,29,25,49,70,59,38,51,44,,,,32,49,40
2000,14,12,18,15,-4,-3,-4,-21,-21,-21,-5,-3,-4,13,13,13,11,22,16,24,43,35,12,31,23,46,62,54,40,55,47,,,,34,47,39
2000,15,9,11,10,-10,-7,-9,-23,-19,-21,-19,-10,-15,7,20,13,9,26,17,15,26,20,24,40,34,44,47,45,,,,32,44,39,29,42,34
2000,16,9,11,10,-7,2,-3,,,,-4,2,-1,11,26,17,13,26,18,12,29,19,31,49,42,42,55,49,49,72,61,,,,31,46,38
2000,17,10,23,17,0,20,10,-27,-19,-24,0,9,3,16,29,20,10,23,15,10,20,14,38,51,46,49,64,56,46,62,53,42,51,45,20,29,26
2000,18,14,24,17,13,21,18,-15,-7,-11,24,24,24,,,,,,,6,21,15,,,,48,58,52,,,,38,44,41,17,31,27
2000,19,12,13,13,13,15,14,-8,18,3,,,,3,6,4,,,,13,41,29,35,50,43,45,60,53,,,,36,41,38,-22,34,-58
2000,20,10,14,11,,,,7,20,12,17,20,20,5,28,16,10,29,17,29,46,36,31,38,34,42,59,51,-60,-60,-60,37,50,44,33,51,43
2000,21,5,18,11,19,23,20,31,34,32,,,,13,28,17,21,27,24,27,46,37,33,44,39,42,64,54,49,68,58,40,49,43,40,50,45
2000,22,3,8,6,11,19,15,35,39,38,17,22,20,,,,,,,33,48,41,34,47,39,44,67,56,51,67,60,38,43,40,36,37,37
2000,23,5,6,6,9,13,10,-15,20,-3,24,27,25,7,11,8,18,34,25,26,44,33,35,48,40,57,71,67,44,58,51,34,41,38,35,42,37
2000,24,7,14,10,-7,6,-2,-22,-12,-18,22,24,23,9,27,15,25,26,25,28,40,33,32,37,34,60,75,70,45,54,50,34,47,41,31,43,36
2000,25,20,21,20,0,1,1,-18,7,-3,13,22,18,2,15,7,15,25,19,28,40,34,33,46,38,56,74,65,,,,32,38,35,29,34,31
2000,26,8,10,9,0,1,1,5,33,14,10,22,15,-5,10,1,,,,28,44,35,32,45,38,54,68,61,40,53,47,29,44,36,,,
2000,27,11,23,17,,,,,,,17,20,18,-10,4,-4,-4,16,6,31,43,37,34,44,39,51,64,58,35,52,45,33,52,44,,,
2000,28,2,3,3,-6,-3,-4,-25,2,-8,6,12,9,4,13,7,8,17,13,28,42,37,,,,47,62,55,36,59,50,37,59,48,,,
2000,29,-4,12,0,-16,-15,-15,-31,-26,-30,-11,14,5,,,,,,,26,44,33,34,49,42,45,55,50,52,68,60,44,58,51,,,
2000,30,-7,2,-3,-10,-8,-9,-21,-13,-17,-1,2,1,,,,27,39,33,,,,38,54,47,46,63,56,,,,39,49,43,14,25,21
2000,31,-1,7,3,,,,,,,-10,11,-1,,,,,,,,,,38,50,42,,,,50,68,60,38,60,49,,,
2001,01,,,,0,11,5,-19,-6,-12,-6,5,-1,0,18,8,,,,-8,13,2,19,40,29,46,60,54,49,61,54,49,61,56,44,60,51
2001,02,16,31,23,7,19,16,,,,-9,-4,-7,2,15,6,10,24,19,,,,18,42,30,,,,,,,46,57,53,43,55,49
2001,03,16,33,24,4,14,8,-14,0,-8,-8,-3,-6,1,10,6,13,28,18,,,,17,38,28,45,52,48,47,70,60,43,50,45,,,
2001,04,25,42,33,4,15,10,6,18,13,-11,-5,-8,4,10,6,,,,21,39,32,24,39,33,44,55,49,45,51,48,40,50,44,40,60,51
2001,05,25,30,28,,,,,,,,,,15,26,17,9,27,17,21,30,25,26,38,31,49,63,57,44,52,47,42,49,45,38,43,41
2001,06,21,28,26,-4,6,0,9,16,12,-11,-4,-7,17,25,22,,,,20,40,30,29,43,38,47,67,57,35,40,38,47,59,53,35,48,41
2001,07,19,28,23,-1,11,4,16,23,19,0,15,6,10,19,14,17,27,22,21,30,25,28,39,35,42,60,52,32,44,39,45,64,54,35,51,42
2001,08,12,21,18,8,22,16,6,15,11,18,25,22,2,9,5,,,,,,,29,41,34,39,53,46,39,47,44,,,,35,41,37
2001,09,12,18,16,22,29,25,-6,12,6,,,,3,10,7,,,,23,38,31,26,43,33,49,64,56,43,53,48,50,60,54,37,51,44
2001,10,12,25,18,26,32,29,-3,12,4,-14,-7,-10,7,14,10,,,,25,43,35,25,38,33,53,68,61,49,63,56,46,53,49,,,
2001,11,12,30,21,20,31,24,11,19,16,-11,4,-3,17,24,22,,,,,,,24,33,28,49,65,58,45,60,52,,,,42,59,51
2001,12,13,26,21,18,24,23,15,28,19,7,17,11,,,,2,25,13,27,40,33,27,43,34,42,53,48,50,64,56,46,48,47,38,57,47
2001,13,25,40,31,17,32,23,8,19,11,17,22,19,2,14,8,,,,23,33,29,29,48,40,46,62,55,47,65,55,,,,39,48,44
2001,14,28,42,34,21,31,26,10,15,13,24,34,28,10,26,17,9,23,16,20,35,28,33,45,41,40,56,47,48,64,53,,,,39,56,48
2001,15,25,32,29,17,25,21,-5,11,1,25,38,34,17,27,22,,,,25,38,30,30,41,37,46,60,54,51,73,64,,,,41,57,49
2001,16,24,38,29,16,24,21,-13,-1,-7,13,22,18,15,24,18,-9,17,8,23,35,28,32,43,39,54,69,62,,,,,,,42,57,49
2001,17,25,40,31,20,29,23,-11,6,-3,,,,20,31,25,-17,-4,-11,20,34,28,34,47,42,55,74,67,,,,43,59,49,,,
2001,18,19,35,27,28,31,29,,,,30,34,32,20,33,25,-16,0,-8,11,23,17,36,50,45,57,71,65,51,69,62,42,50,47,37,59,49
2001,19,17,33,22,24,31,27,25,34,28,,,,20,36,27,-15,4,-4,11,24,19,38,54,47,50,64,57,,,,45,63,53,36,57,47
2001,20,12,21,18,19,32,27,24,34,29,20,26,22,15,32,22,-12,7,-3,18,35,28,40,55,47,54,72,65,,,,48,65,58,38,59,48
2001,21,9,22,15,17,28,22,18,26,21,17,23,20,,,,-17,3,-7,,,,36,53,43,57,67,62,56,74,64,44,59,53,38,52,45
2001,22,13,22,16,9,28,19,14,18,16,20,26,23,11,25,15,-18,-4,-9,32,46,39,34,53,42,50,65,57,53,65,59,46,65,55,35,52,42
2001,23,,,,0,9,5,10,17,13,17,22,19,-11,12,1,-11,3,-3,19,38,30,37,47,41,50,70,62,,,,46,61,51,,,
2001,24,9,18,14,260,-23,-60,6,15,10,17,23,21,-18,-1,-11,,,,16,23,20,30,43,35,52,71,65,51,64,56,46,58,51,35,55,46
2001,25,22,36,28,-1,3,1,1,12,6,,,,-23,6,-12,,,,21,45,33,34,49,43,54,73,66,48,62,54,45,56,50,34,50,42
2001,26,17,27,20,4,12,7,3,15,8,22,28,25,23,32,28,,,,27,50,39,41,57,48,53,68,61,47,60,53,46,62,54,36,53,43
2001,27,3,24,12,0,9,5,13,19,17,13,28,21,,,,2,30,15,18,32,25,40,54,49,44,54,46,45,52,48,46,62,54,33,53,42
2001,28,,,,12,18,15,4,13,7,,,,4,18,11,4,15,9,17,31,25,37,49,43,,,,45,48,46,48,67,58,30,51,41
2001,29,4,17,12,1,20,9,8,21,17,4,9,7,,,,,,,14,29,23,35,45,42,49,72,61,42,48,46,49,65,56,,49,40
2001,30,9,19,12,-2,0,-1,5,26,14,0,10,3,,,,9,37,23,,,,40,48,44,,,,45,55,49,,,,31,40,34
2001,31,0,10,6,,,,,,,4,13,9,,,,,,,,,,44,57,51,,,,46,58,51,42,58,49,,,
2002,01,33,39,35,5,15,9,-6,1,-2,-5,5,-2,-6,5,-2,,,,,,,,,,,,,,,,53,72,65,42,49,45
2002,02,29,39,33,7,17,12,-12,-4,-6,3,15,10,-12,-3,-8,,,,,,,,,,,,,,,,59,76,67,38,55,46
2002,03,28,39,36,6,13,9,-16,-14,-15,2,9,6,,,,,,,,,,,,,,,,,,,61,79,71,38,56,49
2002,04,44,53,50,1,9,3,-17,-12,-14,,,,,,,,,,,,,,,,,,,,,,60,74,68,44,51,47
2002,05,40,63,49,1,4,3,-18,-13,-16,,,,,,,,,,,,,,,,,,,,,,52,69,61,50,63,57
2002,06,31,36,34,2,8,4,,,,,,,9,25,15,,,,,,,,,,,,,,,,45,64,55,42,47,44
2002,07,25,32,29,1,11,7,-19,-12,-15,,,,,,,,,,,,,,,,,,,,,,43,57,49,39,53,44
2002,08,21,30,25,-3,8,2,-18,-12,-15,,,,,,,,,,,,,,,,,,,,,,44,51,47,38,55,45
2002,09,26,36,31,-9,1,-4,260,-23,-60,28,35,32,,,,,,,,,,,,,,,,,,,,,,33,41,37
2002,10,29,40,33,-3,3,1,-2,8,5,,,,,,,,,,,,,,,,,,,,,,,,,27,41,33
2002,11,17,26,22,10,21,16,3,10,7,,,,,,,,,,,,,,,,,,,,,,42,54,47,-60,-60,-60
2002,12,11,18,16,17,22,19,-5,12,3,,,,,,,,,,,,,,,,,,,,,,42,50,46,37,51,46
2002,13,11,20,13,-4,6,0,-16,-8,-11,,,,,,,,,,,,,,,,,,,,,,34,39,37,45,55,49
2002,14,16,31,25,0,3,1,-21,-17,-19,,,,11,29,21,,,,,,,,,,,,,,,,36,50,44,40,58,51
2002,15,15,33,24,-2,9,1,-20,-12,-17,,,,,,,,,,,,,,,,,,,,,,42,53,47,43,56,50
2002,16,8,19,13,-6,3,-3,,,,,,,,,,,,,,,,,,,,,,,,,42,45,44,38,56,45
2002,17,8,16,11,6,16,10,-19,-12,-16,21,29,26,,,,,,,,,,,,,,,,,,,41,46,42,39,56,45
2002,18,11,16,13,23,28,26,,,,,,,,,,,,,,,,,,,,,,,,,40,44,42,38,52,44
2002,19,5,12,9,18,29,23,,,,,,,,,,,,,,,,,,,,,,,,,35,42,37,26,32,29
2002,20,8,15,12,16,27,19,,,,0,6,4,,,,,,,,,,,,,,,,,,,35,50,43,26,38,33
2002,21,14,25,18,13,22,18,14,25,21,-2,2,0,,,,,,,,,,,,,,,,,,,34,39,37,28,45,35
2002,22,12,17,15,8,14,10,17,28,23,-7,-1,-4,,,,,,,,,,,,,,,,,,,35,39,37,29,51,38
2002,23,7,15,10,,,,0,9,7,,,,,,,,,,,,,,,,,,,,,,37,45,42,,,
2002,24,4,11,7,-60,11,,,,,,,,,,,,,,,,,,,,,,,,,,43,50,46,42,51,46
2002,25,-3,11,4,10,20,15,,,,,,,,,,,,,,,,,,,,,,,,,41,58,48,,,
2002,26,-6,4,-1,5,14,10,,,,,,,,,,,,,,,,,,,,,,,,,41,58,50,37,50,42
2002,27,-8,0,-5,,,,23,35,30,,,,,,,,,,,,,,,,,,,,,,45,64,52,35,49,42
2002,28,-7,7,0,1,9,4,21,27,24,-2,7,4,,,,,,,,,,,,,,,,,,,,,,36,39,37
2002,29,2,9,5,3,8,5,23,28,25,-2,17,4,,,,,,,,,,,,,,,,,,,41,51,45,35,46,39
2002,30,,,,2,8,5,25,29,27,-1,18,9,,,,,,,,,,,,,,,,-60,-60,-60,42,58,51,35,41,37
2002,31,-1,7,4,,,,,,,-7,0,-2,,,,,,,,,,,,,,,,49,66,59,42,55,47,,,
2003,01,31,38,35,28,41,32,26,31,29,-19,-13,-16,13,20,16,22,38,28,-7,10,-1,27,44,35,38,54,46,82,10,55,36,53,44,44,47,46
2003,02,28,32,30,25,33,28,24,28,26,-17,8,-7,-51,18,135,27,32,29,-9,16,2,26,39,34,39,46,43,,,,37,51,43,,,
2003,03,,,,21,30,25,25,36,28,7,18,13,17,33,24,25,30,27,-1,22,9,22,33,28,41,56,48,42,55,47,,,,35,44,40
2003,04,24,30,27,21,32,25,,,,260,135,-60,32,41,38,15,26,22,5,25,13,19,36,29,,,,46,61,55,40,51,45,35,51,43
2003,05,19,35,26,18,25,20,27,32,30,-3,9,4,32,40,37,-1,19,10,3,23,13,23,44,33,51,72,63,57,74,65,43,48,45,33,42,38
2003,06,19,42,29,20,26,23,28,30,29,-21,-3,-12,28,33,30,0,21,9,,,,34,44,39,38,50,44,,,,44,60,52,33,46,40
2003,07,31,38,33,17,30,23,21,27,24,-24,-16,-21,27,32,28,3,18,9,-7,8,0,27,44,-51,38,50,44,,,,46,65,56,37,49,42
2003,08,,,,2,18,11,21,29,25,-18,5,-8,29,34,31,,,,-2,20,9,28,53,41,37,61,49,46,73,62,45,65,57,36,53,43
2003,09,24,26,25,-5,2,-1,19,27,23,5,22,13,28,32,30,-8,11,4,4,29,17,39,56,47,,,,57,76,70,47,71,59,37,51,43
2003,10,18,28,22,-5,2,-1,19,27,24,15,26,19,29,32,31,-8,15,6,12,36,23,32,49,41,,,,53,62,57,56,71,65,36,47,40
2003,11,17,31,24,,,,,,,,,,17,32,29,-12,6,-3,17,38,28,32,46,37,,,,260,-23,-60,55,63,58,32,39,34
2003,12,26,35,29,10,25,17,10,24,19,15,28,21,1,17,7,,,,24,49,36,32,39,35,38,56,48,51,65,57,47,66,55,26,38,32
2003,13,20,29,25,10,24,17,5,12,8,15,27,22,-7,1,-2,-21,-15,-18,29,40,36,31,46,37,,,,49,56,51,,,,21,37,29
2003,14,19,32,27,15,24,20,5,9,7,3,19,11,-15,-7,-11,-24,-11,-19,21,35,28,30,46,39,38,65,54,,,,48,69,59,18,37,27
2003,15,17,31,24,4,24,16,6,8,7,2,9,6,-15,0,-8,-21,2,-10,24,41,34,29,47,40,51,67,60,37,47,43,51,72,60,20,41,31
2003,16,15,23,18,4,22,13,3,6,5,9,22,16,,,,-11,14,2,27,38,32,25,38,30,47,63,56,35,43,38,45,65,55,23,44,31
2003,17,9,16,13,3,9,6,4,7,6,6,21,13,-9,4,-5,,,,25,43,33,23,48,38,49,64,58,32,51,42,39,50,44,17,30,23
2003,18,10,15,13,,,,5,8,6,16,23,20,-10,3,-5,9,38,22,26,45,34,34,48,41,,,,46,67,60,39,61,48,14,31,22
2003,19,10,17,12,6,17,10,5,11,8,-2,15,5,,,,15,33,23,28,46,35,,,,43,61,53,48,75,62,42,59,47,18,28,22
2003,20,13,39,28,16,22,19,4,10,7,-1,19,7,-17,0,-10,12,31,20,27,46,36,33,47,40,,,,61,81,72,41,64,49,18,35,26
2003,21,34,48,39,20,25,22,0,8,3,8,21,13,,,,7,31,16,27,46,37,29,46,38,48,69,61,54,75,65,39,53,47,18,27,22
2003,22,30,40,36,23,33,29,2,13,7,3,16,9,,,,2,28,14,31,46,38,33,45,38,50,66,59,50,66,59,38,47,42,18,33,24
2003,23,36,44,39,28,34,30,13,26,20,1,9,6,,,,4,14,9,31,47,39,32,43,35,49,71,60,,,,38,42,40,20,34,26
2003,24,35,50,40,27,37,32,14,24,20,0,6,3,,,,3,26,13,34,52,43,31,45,37,47,66,56,51,69,58,260,-23,-60,20,33,24
2003,25,34,41,38,27,32,29,2,9,5,,,,,,,4,21,11,40,60,49,38,56,48,48,67,56,48,62,53,,,,,,
2003,26,34,44,38,36,36,36,-2,6,3,-60,4,-59,,,,3,18,10,40,55,47,40,59,49,260,-23,-60,43,46,45,44,53,48,24,35,29
2003,27,26,33,30,,,,0,6,3,0,15,8,23,37,27,-3,16,6,45,64,53,39,60,49,47,63,56,36,45,42,42,64,53,32,48,40
2003,28,21,33,26,22,26,24,-11,0,-4,10,21,17,20,29,24,-6,14,4,30,46,38,42,60,51,46,65,55,38,58,49,45,67,56,32,46,40
2003,29,33,43,38,24,40,32,-14,-9,-12,,,,,,,-2,12,5,27,42,35,,,,,,,47,60,54,,,,49,62,53
2003,30,36,45,40,31,41,37,,,,0,5,2,,,,-6,8,2,20,41,33,42,67,54,,,,39,48,44,45,64,53,,,
2003,31,33,41,37,,,,,,,1,15,7,,,,-8,7,0,,,,48,68,58,,,,36,42,39,47,49,47,,,
2004,01,,,,25,31,28,-25,-8,-19,-11,6,-3,-2,14,8,0,12,7,-11,18,2,30,41,37,44,65,54,58,70,64,46,57,52,40,48,44
2004,02,54,69,62,29,33,31,,,,,,,11,19,15,-1,11,5,1,15,7,25,41,33,45,59,51,60,73,67,41,63,53,36,48,41
2004,03,43,53,50,25,31,29,-19,1,-7,-6,6,1,12,19,15,1,15,9,4,35,19,37,59,50,-60,-50,-58,58,72,64,46,68,57,32,43,37
2004,04,37,50,41,,,,,,,0,5,4,12,17,14,-7,10,0,16,43,29,32,55,45,43,69,57,55,70,61,51,68,58,33,43,37
2004,05,36,51,44,30,33,32,-10,0,-6,0,9,4,3,22,14,-14,6,-5,25,46,35,38,53,46,53,74,63,52,59,54,48,73,60,26,43,34
2004,06,32,46,38,29,33,31,-9,-3,-7,-7,3,-3,-9,1,-5,-17,-6,-12,27,47,37,36,40,38,53,71,64,47,64,55,53,78,65,28,47,36
2004,07,31,51,38,30,32,31,-5,10,2,-18,-3,-14,-6,12,3,-21,-9,-16,33,50,40,22,40,33,52,71,61,51,64,58,57,74,65,30,56,42
2004,08,33,47,40,24,32,29,9,16,13,,,,0,26,11,-20,-3,-13,31,47,38,21,43,32,50,65,58,45,59,51,59,75,66,40,60,50
2004,09,35,44,38,22,24,22,14,21,18,-17,-7,-12,12,26,18,-16,10,-3,29,46,36,27,37,32,46,67,55,44,60,52,58,80,66,38,61,48
2004,10,31,46,36,10,22,18,15,21,18,-7,15,3,11,41,29,10,36,24,28,42,35,30,45,37,49,68,60,46,64,54,56,77,66,35,56,48
2004,11,28,42,33,3,10,8,12,17,14,2,13,7,23,36,29,19,34,25,26,45,33,35,52,42,45,66,57,,,,57,69,62,32,55,40
2004,12,22,33,27,-7,9,4,-1,14,7,,,,9,26,21,18,35,25,21,33,29,36,50,42,47,68,58,56,71,65,53,70,60,32,55,42
2004,13,23,38,29,-11,-3,-6,-5,-1,-3,-13,-7,-10,-4,11,3,18,33,23,13,28,21,37,57,47,51,69,60,62,73,67,56,71,62,32,55,42
2004,14,24,32,28,-16,-5,-13,-3,2,-1,-13,-9,-11,-10,2,-4,14,30,21,17,37,28,43,64,54,51,71,60,62,78,69,52,64,57,26,39,32
2004,15,24,39,31,-21,-7,-17,0,10,6,-24,-11,-18,-13,-7,-10,14,35,22,22,42,31,47,71,58,53,73,63,53,68,61,55,74,63,21,29,25
2004,16,18,34,25,-21,-9,-17,,,,-25,-19,-22,-14,0,-10,11,26,17,24,39,30,44,64,53,,,,55,73,63,56,81,67,22,26,24
2004,17,17,35,22,-23,-16,-19,0,9,3,-32,-21,-27,-13,-3,-8,10,20,16,23,37,29,40,56,48,55,74,64,56,74,61,60,79,67,18,34,27
2004,18,17,31,21,-20,-13,-16,,,,-33,-28,-31,-16,-6,-11,-13,10,1,,,,36,49,42,52,72,63,54,72,61,57,81,68,23,46,36
2004,19,20,34,26,-13,3,-3,11,19,15,,,,-14,8,-5,-18,-7,-13,22,40,29,36,42,38,56,85,70,52,72,60,61,74,67,26,46,38
